hub_file,slug,title,column,length,min_recommended
mistakes.csv,s34-kon-tenko-gimu-mis,点呼義務の典型誤答（頻出整理）,memory_tip,11,15
mistakes.csv,s34-kon-shuki-unten-mis,酒気帯び運転の典型誤答（頻出整理）,article_lead,33,40
mistakes.csv,s34-kon-shuki-unten-mis,酒気帯び運転の典型誤答（頻出整理）,memory_tip,13,15
mistakes.csv,s34-kon-sokudo-kisei-mis,速度規制の典型誤答（頻出整理）,article_lead,31,40
mistakes.csv,s34-kon-sokudo-kisei-mis,速度規制の典型誤答（頻出整理）,memory_tip,11,15
mistakes.csv,s34-kon-ippan-tokutei-mis,一般貨物と特定貨物の典型誤答（頻出整理）,article_lead,36,40
mistakes.csv,s34-kon-unko-kiroku-mis,運行記録の典型誤答（頻出整理）,article_lead,31,40
mistakes.csv,s34-kon-unko-kiroku-mis,運行記録の典型誤答（頻出整理）,memory_tip,11,15
mistakes.csv,s34-kon-kyukei-kikan-mis,休息時間の典型誤答（頻出整理）,article_lead,31,40
mistakes.csv,s34-kon-kyukei-kikan-mis,休息時間の典型誤答（頻出整理）,memory_tip,11,15
mistakes.csv,s34-kon-seibi-kanri-mis,整備と運行の典型誤答（頻出整理）,article_lead,32,40
mistakes.csv,s34-kon-seibi-kanri-mis,整備と運行の典型誤答（頻出整理）,memory_tip,12,15
mistakes.csv,s34-kon-jigyoyo-kisei-mis,事業用規制の典型誤答（頻出整理）,article_lead,32,40
mistakes.csv,s34-kon-jigyoyo-kisei-mis,事業用規制の典型誤答（頻出整理）,memory_tip,12,15
mistakes.csv,s34-kon-sennin-todoke-mis,選任と届出の典型誤答（頻出整理）,article_lead,32,40
mistakes.csv,s34-kon-sennin-todoke-mis,選任と届出の典型誤答（頻出整理）,memory_tip,12,15
mistakes.csv,s35-kon-unkan-kanri-mis,運行管理者制度の典型誤答（基礎整理）,article_lead,38,40
mistakes.csv,s35-kon-tenko-gimu-mis,点呼義務の典型誤答（基礎整理）,article_lead,35,40
mistakes.csv,s35-kon-shuki-unten-mis,酒気帯び運転の典型誤答（基礎整理）,article_lead,37,40
mistakes.csv,s35-kon-sokudo-kisei-mis,速度規制の典型誤答（基礎整理）,article_lead,35,40
mistakes.csv,s35-kon-unko-kiroku-mis,運行記録の典型誤答（基礎整理）,article_lead,35,40
mistakes.csv,s35-kon-kyukei-kikan-mis,休息時間の典型誤答（基礎整理）,article_lead,35,40
mistakes.csv,s35-kon-seibi-kanri-mis,整備と運行の典型誤答（基礎整理）,article_lead,36,40
mistakes.csv,s35-kon-jigyoyo-kisei-mis,事業用規制の典型誤答（基礎整理）,article_lead,36,40
mistakes.csv,s35-kon-sennin-todoke-mis,選任と届出の典型誤答（基礎整理）,article_lead,36,40
mistakes.csv,s39-kon-tenko-gimu-mis,点呼義務の典型誤答（横断総合）,article_lead,39,40
mistakes.csv,s39-kon-sokudo-kisei-mis,速度規制の典型誤答（横断総合）,article_lead,39,40
mistakes.csv,s39-kon-unko-kiroku-mis,運行記録の典型誤答（横断総合）,article_lead,39,40
mistakes.csv,s39-kon-kyukei-kikan-mis,休息時間の典型誤答（横断総合）,article_lead,39,40
mistakes.csv,s40-kon-unkan-kanri-mis,運行管理者制度の典型誤答（深化整理）,article_lead,36,40
mistakes.csv,s40-kon-unkan-kanri-mis,運行管理者制度の典型誤答（深化整理）,memory_tip,14,15
mistakes.csv,s40-kon-tenko-gimu-mis,点呼義務の典型誤答（深化整理）,article_lead,33,40
mistakes.csv,s40-kon-tenko-gimu-mis,点呼義務の典型誤答（深化整理）,memory_tip,11,15
mistakes.csv,s40-kon-shuki-unten-mis,酒気帯び運転の典型誤答（深化整理）,article_lead,35,40
mistakes.csv,s40-kon-shuki-unten-mis,酒気帯び運転の典型誤答（深化整理）,memory_tip,13,15
mistakes.csv,s40-kon-sokudo-kisei-mis,速度規制の典型誤答（深化整理）,article_lead,33,40
mistakes.csv,s40-kon-sokudo-kisei-mis,速度規制の典型誤答（深化整理）,memory_tip,11,15
mistakes.csv,s40-kon-ippan-tokutei-mis,一般貨物と特定貨物の典型誤答（深化整理）,article_lead,38,40
mistakes.csv,s40-kon-unko-kiroku-mis,運行記録の典型誤答（深化整理）,article_lead,33,40
mistakes.csv,s40-kon-unko-kiroku-mis,運行記録の典型誤答（深化整理）,memory_tip,11,15
mistakes.csv,s40-kon-kyukei-kikan-mis,休息時間の典型誤答（深化整理）,article_lead,33,40
mistakes.csv,s40-kon-kyukei-kikan-mis,休息時間の典型誤答（深化整理）,memory_tip,11,15
mistakes.csv,s40-kon-seibi-kanri-mis,整備と運行の典型誤答（深化整理）,article_lead,34,40
mistakes.csv,s40-kon-seibi-kanri-mis,整備と運行の典型誤答（深化整理）,memory_tip,12,15
mistakes.csv,s40-kon-jigyoyo-kisei-mis,事業用規制の典型誤答（深化整理）,article_lead,34,40
mistakes.csv,s40-kon-jigyoyo-kisei-mis,事業用規制の典型誤答（深化整理）,memory_tip,12,15
mistakes.csv,s40-kon-sennin-todoke-mis,選任と届出の典型誤答（深化整理）,article_lead,34,40
mistakes.csv,s40-kon-sennin-todoke-mis,選任と届出の典型誤答（深化整理）,memory_tip,12,15
mistakes.csv,s41-kon-unkan-kanri-mis,運行管理者制度の典型誤答（現場応用）,article_lead,33,40
mistakes.csv,s41-kon-unkan-kanri-mis,運行管理者制度の典型誤答（現場応用）,memory_tip,14,15
mistakes.csv,s41-kon-tenko-gimu-mis,点呼義務の典型誤答（現場応用）,article_lead,30,40
mistakes.csv,s41-kon-tenko-gimu-mis,点呼義務の典型誤答（現場応用）,memory_tip,11,15
mistakes.csv,s41-kon-shuki-unten-mis,酒気帯び運転の典型誤答（現場応用）,article_lead,32,40
mistakes.csv,s41-kon-shuki-unten-mis,酒気帯び運転の典型誤答（現場応用）,memory_tip,13,15
mistakes.csv,s41-kon-sokudo-kisei-mis,速度規制の典型誤答（現場応用）,article_lead,30,40
mistakes.csv,s41-kon-sokudo-kisei-mis,速度規制の典型誤答（現場応用）,memory_tip,11,15
mistakes.csv,s41-kon-ippan-tokutei-mis,一般貨物と特定貨物の典型誤答（現場応用）,article_lead,35,40
mistakes.csv,s41-kon-unko-kiroku-mis,運行記録の典型誤答（現場応用）,article_lead,30,40
mistakes.csv,s41-kon-unko-kiroku-mis,運行記録の典型誤答（現場応用）,memory_tip,11,15
mistakes.csv,s41-kon-kyukei-kikan-mis,休息時間の典型誤答（現場応用）,article_lead,30,40
mistakes.csv,s41-kon-kyukei-kikan-mis,休息時間の典型誤答（現場応用）,memory_tip,11,15
mistakes.csv,s41-kon-seibi-kanri-mis,整備と運行の典型誤答（現場応用）,article_lead,31,40
mistakes.csv,s41-kon-seibi-kanri-mis,整備と運行の典型誤答（現場応用）,memory_tip,12,15
mistakes.csv,s41-kon-jigyoyo-kisei-mis,事業用規制の典型誤答（現場応用）,article_lead,31,40
mistakes.csv,s41-kon-jigyoyo-kisei-mis,事業用規制の典型誤答（現場応用）,memory_tip,12,15
mistakes.csv,s41-kon-sennin-todoke-mis,選任と届出の典型誤答（現場応用）,article_lead,31,40
mistakes.csv,s41-kon-sennin-todoke-mis,選任と届出の典型誤答（現場応用）,memory_tip,12,15
mistakes.csv,s42-kon-unkan-kanri-mis,運行管理者制度の典型誤答（頻出再整理）,article_lead,37,40
mistakes.csv,s42-kon-unkan-kanri-mis,運行管理者制度の典型誤答（頻出再整理）,memory_tip,14,15
mistakes.csv,s42-kon-tenko-gimu-mis,点呼義務の典型誤答（頻出再整理）,article_lead,34,40
mistakes.csv,s42-kon-tenko-gimu-mis,点呼義務の典型誤答（頻出再整理）,memory_tip,11,15
mistakes.csv,s42-kon-shuki-unten-mis,酒気帯び運転の典型誤答（頻出再整理）,article_lead,36,40
mistakes.csv,s42-kon-shuki-unten-mis,酒気帯び運転の典型誤答（頻出再整理）,memory_tip,13,15
mistakes.csv,s42-kon-sokudo-kisei-mis,速度規制の典型誤答（頻出再整理）,article_lead,34,40
mistakes.csv,s42-kon-sokudo-kisei-mis,速度規制の典型誤答（頻出再整理）,memory_tip,11,15
mistakes.csv,s42-kon-ippan-tokutei-mis,一般貨物と特定貨物の典型誤答（頻出再整理）,article_lead,39,40
mistakes.csv,s42-kon-unko-kiroku-mis,運行記録の典型誤答（頻出再整理）,article_lead,34,40
mistakes.csv,s42-kon-unko-kiroku-mis,運行記録の典型誤答（頻出再整理）,memory_tip,11,15
mistakes.csv,s42-kon-kyukei-kikan-mis,休息時間の典型誤答（頻出再整理）,article_lead,34,40
mistakes.csv,s42-kon-kyukei-kikan-mis,休息時間の典型誤答（頻出再整理）,memory_tip,11,15
mistakes.csv,s42-kon-seibi-kanri-mis,整備と運行の典型誤答（頻出再整理）,article_lead,35,40
mistakes.csv,s42-kon-seibi-kanri-mis,整備と運行の典型誤答（頻出再整理）,memory_tip,12,15
mistakes.csv,s42-kon-jigyoyo-kisei-mis,事業用規制の典型誤答（頻出再整理）,article_lead,35,40
mistakes.csv,s42-kon-jigyoyo-kisei-mis,事業用規制の典型誤答（頻出再整理）,memory_tip,12,15
mistakes.csv,s42-kon-sennin-todoke-mis,選任と届出の典型誤答（頻出再整理）,article_lead,35,40
mistakes.csv,s42-kon-sennin-todoke-mis,選任と届出の典型誤答（頻出再整理）,memory_tip,12,15
mistakes.csv,s43-kon-unkan-kanri-mis,運行管理者制度の典型誤答（ガイド更新）,article_lead,37,40
mistakes.csv,s43-kon-unkan-kanri-mis,運行管理者制度の典型誤答（ガイド更新）,memory_tip,14,15
mistakes.csv,s43-kon-tenko-gimu-mis,点呼義務の典型誤答（ガイド更新）,article_lead,34,40
mistakes.csv,s43-kon-tenko-gimu-mis,点呼義務の典型誤答（ガイド更新）,memory_tip,11,15
mistakes.csv,s43-kon-shuki-unten-mis,酒気帯び運転の典型誤答（ガイド更新）,article_lead,36,40
mistakes.csv,s43-kon-shuki-unten-mis,酒気帯び運転の典型誤答（ガイド更新）,memory_tip,13,15
mistakes.csv,s43-kon-sokudo-kisei-mis,速度規制の典型誤答（ガイド更新）,article_lead,34,40
mistakes.csv,s43-kon-sokudo-kisei-mis,速度規制の典型誤答（ガイド更新）,memory_tip,11,15
mistakes.csv,s43-kon-ippan-tokutei-mis,一般貨物と特定貨物の典型誤答（ガイド更新）,article_lead,39,40
mistakes.csv,s43-kon-unko-kiroku-mis,運行記録の典型誤答（ガイド更新）,article_lead,34,40
mistakes.csv,s43-kon-unko-kiroku-mis,運行記録の典型誤答（ガイド更新）,memory_tip,11,15
mistakes.csv,s43-kon-kyukei-kikan-mis,休息時間の典型誤答（ガイド更新）,article_lead,34,40
mistakes.csv,s43-kon-kyukei-kikan-mis,休息時間の典型誤答（ガイド更新）,memory_tip,11,15
mistakes.csv,s43-kon-seibi-kanri-mis,整備と運行の典型誤答（ガイド更新）,article_lead,35,40
